mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_sn2_ficha_rfo_status _ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,total_sn2_sn1,total_vulnerabilidades_high,total_lineas_codigo,total_vulnerabilidades_high_mes_ant,total_lineas_codigo_mes_ant
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,230,RB01 RETAIL WEB / WEBS PARTICULARES,23,23,12,23,0,0,16,19,0,"293,892",0,"293,892"
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,411,AR09 BENEFICIOS,3,3,0,3,0,0,0,2,2,"1,262,655",2,"1,262,655"
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,415,AR04 MEDIOS ELECTRONICOS DE PAGOS - MOBILE,2,2,0,2,0,0,0,1,0,"76,491",0,"76,435"
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,417,AR05 LOYALTY,2,2,2,2,0,0,0,1,0,"103,151",0,"103,151"
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,1,1,0,1,0,0,0,0,0,276,0,276
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,6716,AR15 EVOLUCION DIGITAL DE GESTION DE TARJETAS,1,1,0,1,0,0,0.5,1,0,"51,274",0,"46,228"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,12,"LEGAL, FUNDACION BBVA",23,21,15,17,10,10,11,14,1,"2,387,897",1,"2,387,728"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,13,AUDIT,6,6,5,5,0,0,3.5,5,0,"604,317",6,"601,971"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,16,OTHERS NO CFE,3,3,3,3,0,0,1,3,39,"830,709",39,"830,709"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,17,COMMS,17,16,11,12,1,1,10,15,13,"1,865,474",38,"1,871,525"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,18,ENGINEERING FOR ENGINEERING,14,14,14,14,4,4,10,13,1,"1,856,160",1,"1,851,798"
09/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,37,M&A,9,9,3,3,8,8,5,6,0,"67,794",0,"67,775"
09/25/2025,CFE,FINANCE,,27,REPORTING REGULATORIO,10,10,11,11,20,20,10.5,12,0,"792,436",0,"789,278"
09/25/2025,CFE,FINANCE,,34,CONSOLIDACION REPORTING Y FISCAL,12,12,9,10,20,20,10,13,0,"7,382,910",0,"7,351,205"
09/25/2025,CFE,FINANCE,,42,PROCUREMENT,6,6,5,5,2,2,4,6,132,"705,628",140,"705,628"
09/25/2025,CFE,FINANCE,,43,INVEST & COST MANAGEMENT,5,5,5,5,19,19,2,5,0,"1,583,504",0,"1,583,103"
09/25/2025,CFE,FINANCE,,45,RENTABILIDAD & PERFORMANCE MANAGEMENT,3,2,4,4,32,32,2,3,0,"96,911",0,"99,299"
09/25/2025,CFE,R&IC,,9,NFR,5,5,4,4,13,13,2,4,0,"672,988",0,"672,530"
09/25/2025,CFE,R&IC,,29,CONTROL INTERNAO DE RIESGOS,4,4,4,4,4,4,3.5,4,49,"600,888",45,"600,306"
09/25/2025,CFE,R&IC,,30,COMPLIANCE,15,12,11,14,0,0,8,13,7,"3,157,905",7,"3,133,609"
09/25/2025,CFE,R&IC,,4911,CROSS DATA & AML,0,0,1,1,16,16,1,1,0,"274,380",0,"274,841"
09/25/2025,CFE,R&IC,,6151,SCREENING & TRANSACTION MONITORING AML,6,5,0,7,8,8,4,5,0,"75,753",0,"75,753"
09/25/2025,CFE,R&IC,,7051,REPORTING FRAUDE,1,1,0,1,0,0,0,0,0,"367,477",0,"367,477"
09/25/2025,CFE,RISK,,6,RETAIL CREDIT RISK,0,0,3,3,20,22,1,3,0,"359,324",0,"358,453"
09/25/2025,CFE,RISK,,7,PROVISIONES,3,3,3,3,10,10,2.5,3,0,"605,819",0,"603,180"
09/25/2025,CFE,RISK,,28,OTHER RISKS,15,15,11,15,12,12,12,13,0,"1,551,307",0,"1,549,683"
09/25/2025,CFE,RISK,,31,WHOLESALE CREDIT RISK,11,10,10,10,21,21,9,11,13,"1,845,535",13,"1,844,504"
09/25/2025,CFE,RISK,,38,ESG & REPORTING & ANALYTICS,8,6,9,9,25,28,5,10,0,"1,103,357",0,"1,219,438"
09/25/2025,CFE,RISK,,46,CAPITAL,11,10,5,11,19,19,6.5,8,0,"623,481",0,"621,366"
09/25/2025,CFE,T&C,,11,TALENT MANAGEMENT,24,24,15,16,2,6,18,20,0,"2,056,408",0,"1,942,191"
09/25/2025,CFE,T&C,,41,PREMISES & SERVICES,24,22,19,21,12,12,16,19,121,"1,481,343",123,"1,479,285"
09/25/2025,CFE,T&C,,47,WORKFORCE ADMINISTRATION,2,2,1,1,5,5,2,2,4,"457,563",4,"457,563"
09/25/2025,CFE,T&C,,5028,WORKFORCE RECRUITING-TALENT,3,3,1,1,3,3,3,3,0,"6,394",0,"6,158"
09/25/2025,CIB,DATA ENGINEERING,DATA HUB,4921,CIB DATAHUB & EXECUTION,1,1,1,1,80,81,0,1,0,"136,125",0,"136,359"
09/25/2025,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,2,2,244,"2,095,921",244,"2,095,921"
09/25/2025,CIB,DATA ENGINEERING,FINANCE DATA,7967,FINANCE ANALYTICS,1,0,0,1,0,0,0,0,0,0,0,0
09/25/2025,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,0,1,322,"757,230",322,"757,230"
09/25/2025,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,16,16,1,1,0,"191,611",0,"191,154"
09/25/2025,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,0,1,46,"1,684,257",46,"1,660,336"
09/25/2025,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,2,4,0,"286,247",0,"1,720,902"
09/25/2025,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,378,ACCOUNTING,4,4,4,4,8,8,1,2,0,"868,803",0,"868,803"
09/25/2025,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,5117,CORE BANKING,3,3,3,3,23,24,1,1,301,"147,680",301,"147,680"
09/25/2025,CIB,SW DELIVERY,DIGITAL ASSETS,6576,DIGITAL ASSETS,1,1,1,1,1,2,1,1,0,0,0,0
09/25/2025,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,16,16,5,8,"1,879","9,417,572","1,879","9,363,789"
09/25/2025,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,6,8,0,"547,316",0,"544,675"
09/25/2025,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,7,5,5,49,49,7,8,"1,101","1,541,421","1,101","1,541,376"
09/25/2025,CIB,SW DELIVERY,FIXED INCOME,7578,FI BOOKING & PORTFOLIO MANAGEMENT,1,1,1,1,10,10,0.5,1,1,"314,456",1,"314,456"
09/25/2025,CIB,SW DELIVERY,FIXED INCOME,7579,FI PREDEAL & EXECUTION,7,7,5,6,34,36,2.5,5,0,"2,195,586",0,"2,286,695"
09/25/2025,CIB,SW DELIVERY,FIXED INCOME,7580,FI POSTDEAL & REPORTING,5,5,4,4,10,10,3,3,12,"846,981",12,"846,981"
09/25/2025,CIB,SW DELIVERY,FOREIGN EXCHANGE,7572,PRICE DISTRIBUTION AND ORDER MANAGEMENT,3,3,0,0,0,0,1,2,0,"1,566",0,"1,566"
09/25/2025,CIB,SW DELIVERY,FOREIGN EXCHANGE,7573,BOOKING & SETTLEMENT,14,10,7,12,19,31,3,6,2,"1,736,372",2,"1,716,225"
09/25/2025,CIB,SW DELIVERY,FOREIGN EXCHANGE,7574,PRICE CONSTRUCTION ACCEPTANCE ARM & SOR,4,2,1,2,1,2,2,3,0,70,0,70
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6110,TESTING TOOLS,0,0,0,0,0,0,"0,0",0,0,0,0,0
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6136,DEVOPS - CI/CD,0,0,0,0,0,0,"0,0",0,0,0,0,0
09/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,15,23,0,2,60,"237,737",60,"237,737"
09/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7576,POSITION KEEPING & RISK MANAGEMENT,2,2,2,2,33,49,1,2,34,"18,117",34,"18,117"
09/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7577,POSITION KEEPING & RISK MANAGEMENT (LEGACY),2,2,2,2,2,5,1,1,0,109,0,109
09/25/2025,CIB,SW DELIVERY,GTB & IB&F,7581,GTB,4,4,4,4,7,7,2,2,0,"3,967",0,"3,967"
09/25/2025,CIB,SW DELIVERY,GTB & IB&F,7582,IB&F,9,8,7,7,7,8,4,5,698,"4,372,910",698,"4,387,083"
09/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,448,REGULATORY & ONBOARDING,1,0,1,1,0,0,0,0,0,0,0,0
09/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7583,TRANSACTION REPORTING & RECONCILIATIONS,5,5,3,3,20,21,5,5,0,"125,929",0,"125,929"
09/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7584,SUPERVISORY FUNCTIONS,7,6,3,4,15,15,9,9,11,"1,137,187",11,"1,137,187"
09/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7585,REPOSITORIES,8,8,8,8,5,6,4,5,0,"1,217,144",0,"1,217,144"
09/25/2025,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,10,9,10,31,34,4,7,20,"137,818",20,"137,818"
09/25/2025,CIB,SW DELIVERY,RISK,7570,RISK MEASUREMENT 2.0,1,1,0,1,0,0,0,0,0,0,0,0
09/25/2025,CIB,SW DELIVERY,RISK,7571,MARKET DATA & RISK SOLUTIONS,12,11,9,10,38,38,5,7,8,"1,922,777",8,"1,922,777"
09/25/2025,CIB,SW DELIVERY,RISK,7736,XVA,4,4,4,4,4,4,1,3,0,"51,963",0,"51,963"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATA TRANSFORMATION,6018,CLIENT SOLUTIONS - DATA,6,6,6,6,14,14,3.5,4,0,"194,887",0,"194,617"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4502,FINANZAS - DATA,3,3,3,3,20,20,1,3,0,"144,518",0,"144,222"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4503,RIESGOS - DATA,5,5,5,5,61,61,4,5,0,"113,285",0,"113,295"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4506,DATA MODELING & DEVELOPMENT,11,11,11,11,13,13,8,11,0,"71,670",0,"70,342"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4914,ENGINEERING - DATA,4,4,4,4,2,2,3,4,0,"551,113",0,"551,099"
09/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,2,2,1.5,3,46,"3,165,085",46,"3,155,554"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,293,T&C,11,11,9,9,1,1,3.5,5,2,"245,992",7,"245,937"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,294,FINANZAS,17,17,17,17,24,24,9,10,0,"110,026",0,"109,588"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,295,CUMPLIMIENTO & AUDITORIA,13,13,13,13,2,2,3,5,0,"3,224",0,"3,224"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5127,RIESGOS PARTICULARES,6,6,6,6,1,1,6,6,0,"713,088",0,"713,526"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5130,RIESGOS COBRANZA,2,2,2,2,12,12,1,1,0,"5,952",0,"5,996"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5131,"RIESGOS REPORTING, NORMATIVOS",5,5,5,5,9,9,3,3,0,"52,365",0,"52,365"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,6209,RIESGOS PYMES Y MAYORISTAS,6,6,6,6,10,10,4,4,0,"68,936",0,"68,830"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,175,PAYMENTS,9,9,9,9,80,81,8.5,9,0,"1,587,232",0,"1,557,099"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,456,BACKOFFICE,5,5,5,5,8,8,1,1,0,814,0,814
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,457,FIDUCIARIA,6,4,6,6,4,5,4.5,6,73,"4,517,504",73,"4,517,379"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,458,GLOBAL MARKET & COMEX,16,16,16,16,14,15,9,11,0,"639,672",0,"639,762"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,459,VALORES,4,4,3,3,0,0,0.5,1,0,"40,670",0,"40,544"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,55,LOANS,10,10,10,10,38,39,7,9,4,"3,067,366",4,"3,065,560"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,169,ACCOUNTS,7,7,7,7,30,30,3,4,0,"574,446",0,"573,069"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,172,PERSONAS Y ARQ. HOST,4,4,4,4,6,6,2,3,0,"439,492",0,"237,413"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,173,VENTAS ASISTIDAS CAP,2,2,2,2,8,8,1.5,2,90,"654,464",90,"654,464"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,174,PROCESS AUTOMATION,18,18,17,17,1,1,7,10,2,"2,521,537",2,"2,521,574"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,72,74,0,1,0,"199,077",0,"180,976"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,34,34,1,1,0,"121,806",0,"110,394"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DATA TRANSFORMATION,111,CLIENT SOLUTIONS,1,1,1,1,0,0,1,1,0,0,0,0
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6464,DEVOPS CO,1,1,1,1,0,0,0,0,0,0,0,0
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,395,ENTERPRISE WEB CHANNEL,6,6,6,6,26,27,3.5,5,281,"5,478,295",281,"5,478,063"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,396,TRANSACCIONALIDAD,6,6,6,6,12,12,5,5,9,"1,116,220",9,"1,113,192"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,5209,ENTERPRISE MOBILE (GEMA),2,2,2,2,10,11,1,1,0,"70,145",0,"70,145"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,6667,SOLUCIONES FINANCIERAS,3,3,3,3,5,5,1,2,0,"28,689",0,"28,689"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,85,OPEN MARKET,7,7,7,7,54,54,2.5,3,0,"189,296",0,"185,650"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,340,NET,3,3,3,3,0,0,2,3,0,"2,429,635",0,"2,309,090"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,341,OFICINA,10,10,10,10,17,17,7,8,0,"975,635",0,"969,070"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,343,MOVIL RETAIL,1,1,1,1,78,80,0.5,1,0,"80,921",0,"88,284"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,4,4,1,1,0,"128,021",0,"128,021"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,1,1,1,1,0,"12,225",0,"12,225"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,5088,ANTIFRAUDE,6,6,6,6,1,1,5.5,6,0,"95,881",0,"92,300"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SALESFORCE,6371,SALESFORCE,6,6,6,6,0,0,2,2,0,"37,757",0,"37,720"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,3,1.5,2,0,"218,199",0,"218,212"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,21,6,6,0,"24,147",0,"24,015"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6650,SEGUROS PROCESOS,6,6,6,6,0,2,3,4,0,"23,898",0,"18,085"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6651,SEGUROS FINANCIERO,4,4,4,4,0,2,0,0,0,"5,896",0,"5,896"
09/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6652,BUSINESS CORE,3,3,3,3,1,4,3,4,413,"1,918,518",413,"1,917,998"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,134,INFRA MULTICANAL EMPRESAS,0,0,5,5,0,0,3.5,6,228,"3,271,459",229,"3,265,317"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,260,DIGITAL SIGNING,1,1,1,1,0,0,1,1,0,"75,613",0,"75,613"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,261,ALERTAS FX,1,1,1,1,0,0,0,0,0,"12,942",0,"12,942"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,4958,FACTORIA ENTERPRISE CLIENTS AMERICA,1,0,1,1,0,0,0.5,1,0,"36,656",0,"36,520"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,6762,FX SMART HEDGING,0,0,1,1,0,0,0,0,0,"105,320",0,"105,320"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,"16,747",0,"11,578"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,2,2,0,0,1,1,0,"22,919",0,"22,919"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,388,PLATAFORMA SENDA,0,0,5,5,0,0,4,5,3,"2,760,245",3,"2,749,993"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,389,PLATAFORMA GEMA,0,0,1,1,0,0,1,1,0,"905,478",0,"956,227"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,EMBEDDED FINANCE,390,PLATAFORMA API CHANNEL,1,1,2,2,0,0,0.5,1,0,"259,219",0,"258,657"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,344,PIVOT NET,4,4,4,4,0,0,4,4,5,"284,105",48,"323,077"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,348,INFRAESTRUCTURA MULTICANAL ALPHA,20,20,20,20,0,0,5,5,0,"135,609",0,"134,183"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,4779,GLOBAL CHANNELS,2,2,1,1,0,0,2,2,0,"25,704",0,"25,704"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,0,0,1,1,0,"263,110",0,"251,645"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,1,1,0,0,0,1,0,"2,797",0,"12,086"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,8047,SERVICE BANKERSS TOOLS,0,0,0,0,0,0,0,0,0,0,0,0
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,0,0,3,3,0,"45,846",0,"45,846"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,259,SERVICE BANKERS'S TOOLS - DWP,1,1,1,1,0,0,0,2,2,"1,033,800",2,"1,033,800"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,4961,GESTOR DE INTERVINIENTES,1,1,1,1,0,0,1,1,0,0,0,0
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,6335,INTERNATIONAL CROSSBORDER COORDINATION TOOL,1,1,1,1,0,0,0,1,0,"292,003",0,"292,003"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,7875,SALES SALESFORCE - CCS,1,0,1,1,0,0,0,0,0,0,0,0
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,SUSTAINABILITY,7721,SUSTAINABILITY - COMMERCIAL,0,0,1,1,0,0,2,2,0,"276,764",0,"276,764"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,DOMESTIC TREASURY MANAGEMENT,349,PLATAFORMA ETPB,0,0,1,1,0,0,1,1,0,"1,105,157",0,"1,100,891"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,HIGH VALUE SOLUTIONS,98,FINANCIACION ESPECIALIZADA,0,0,1,1,0,0,0,1,0,"37,946",0,"36,325"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,HIGH VALUE SOLUTIONS,7699,TRADE FINANCE,1,1,1,1,0,0,1,1,0,"6,498",0,"6,498"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,345,PIVOT CONNECT,2,2,2,2,0,0,2,2,0,"696,019",0,"693,359"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,7135,PIVOT DATA,0,0,1,1,0,0,0,0,0,630,0,630
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,LIQUIDITY MANAGEMENT,345,PIVOT CONNECT,2,2,2,2,0,0,2,2,0,"882,543",0,"878,376"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,346,PIVOT - COMMERCIAL CARD,1,1,1,1,0,0,1,1,0,"738,709",0,"734,175"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,347,PIVOT - GLOBAL SUPPLY CHAIN FINANCE,1,1,0,0,0,0,1,1,0,"9,277",0,"9,277"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,6141,PIVOT - VIRTUAL ACCOUNTS,1,1,1,1,0,0,1,1,0,"59,773",0,"59,536"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,1,1,0,0,1,1,0,"4,597",0,"4,597"
09/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,1,1,0,0,1,1,0,"12,139",0,"8,037"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,400,CS INGESTAS,2,2,4,4,0,0,3.5,4,0,"110,436",0,"110,813"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,401,HERRAMIENTAS DATA,7,7,6,7,0,0,5,6,47,"3,710,884",192,"3,953,228"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,402,"T&C, CROSS Y ENGINEERING INGESTAS",1,1,1,1,0,0,0,1,0,"467,976",0,"467,976"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,403,VISUAL CLIENT,1,1,1,1,0,0,0,0,0,"135,612",0,"135,612"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,404,DE PLATAFORMA INFORMACIONAL HOLDING (HIS Y MAESTROS),1,1,1,1,0,0,0,0,0,"113,017",0,"113,017"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,405,DATAHUB R&F,3,2,1,3,0,0,2,3,0,"256,632",0,"262,317"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,406,GDH ALPHA,1,1,1,1,0,0,0,1,0,"870,898",0,"871,285"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,5504,DQ HOLDING,1,1,1,1,0,0,0,1,0,"5,002",0,"5,002"
09/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,6136,DEVOPS - CI/CD,1,1,0,1,0,0,0,1,0,"64,981",0,"64,948"
09/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,392,TERADATA SYSTEMS,1,1,1,1,5,6,0,1,123,"2,504,302",123,"2,501,580"
