mes,geografia,uol1_name,uol2_name,sn1,sn2,issues_analysis2_analysis_sin_review_menor_7_dias,total_issues_analysis2_pasaron_analysis_sin_review,historias_deployed_fix_version,total_historias_deployed,repositorios_activos_nomenclatura_estandar,total_repositorios_activos,mediana_tiempos_pr_ tardado_ser_mergeadas_o_rechazadas,mediana_lineas_codigo_modificadas_prs_mergeadas_o_rechazadas,repositorios_activos_gobernados_chimera,"mediana_tiempo_desde_primera_contribucion_hasta_merge
permanentes","mediana_tiempo_ejecucion_pipelines_correctos
repositorio",ejecuciones_pipeline_estado_success,ejecuciones_pipeline_estado_success_ o_failure,"mediana_tiempo_entre_fallo_y_exito_pipeline
mediana_tiempo_entre_fallo_y_exito_pipeline",repositorios_actividad_y_analisis_sonarqube_ok,repositorios_actividad_analisis_sonarqube,items_desplegados_pruebas_xray_ejecutadas,items_desplegados
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,BTCONNECTOR,10,12,9,14,0,1,3.27,415,5,6.68,29.5,3,12,11.5,0,15,2,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,CLIENTTRADE,9,14,8,8,2,2,0.38,64.5,4,4.1,28.5,3,4,67,3,7,5,15
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,CORE CUENTAS ME,8,15,10,11,1,5,3.62,364.5,2,8.02,12.5,7,8,114,9,11,2,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,DEAL COMPARE,0,13,0,7,6,13,0.38,774,0,2.29,43.5,9,15,32.5,5,11,7,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,DIVISAS,5,7,3,7,9,13,1.79,82.5,4,0.53,44,3,10,181,7,12,7,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,FX DIGITAL,7,8,3,3,9,10,0.9,856,1,8.84,48.5,4,14,106.5,9,11,4,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,MASTER TRADER - BOLSA DE VALORES DE COLOMBIA,7,14,8,14,4,14,3.64,492.5,7,8.78,21.5,3,7,39.5,3,11,2,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,MENSAJERIA DIVISAS,4,8,2,8,6,9,1.64,998,7,6.03,41,1,13,61.5,8,11,7,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,MENSAJERIA SWIFT,3,10,3,15,9,13,0.6,80,9,1.38,3,9,10,80.5,2,12,4,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,MODULO DE EXTRANJERO,2,4,3,7,2,7,3.88,681.5,6,9.29,23,9,13,182.5,6,14,8,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,SEGMENTADOR DE TASAS COMEXNET,5,11,1,13,6,11,2.02,72,1,8.56,22.5,8,14,168.5,5,9,1,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,SET FX,1,10,3,14,9,12,0.44,721.5,5,2.53,9.5,3,12,70,10,13,1,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,SISTEMA ELECTRONICO DE NEGOCIACION (SEN),4,9,2,8,3,9,2.81,951,9,5.23,17.5,3,8,135,5,7,7,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,UNIVERSAL CLIENT,4,11,0,3,7,7,5.61,617,6,5.02,22,3,9,130,7,14,4,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,GLOBAL MARKET & COMEX,X-TREAM,6,9,10,11,5,12,3.35,977.5,3,3.91,15.5,5,6,141.5,6,7,4,15
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,DESPEGAR-LEALTAD,8,9,6,10,8,8,5.71,976,3,6.6,46.5,9,11,89,7,13,10,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,GATEWAYS CO,6,10,5,10,1,8,0.77,554.5,4,6.09,1,9,12,103,4,8,7,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,MEDIOS DE PAGO   MODULO PAGOS QR,1,14,0,6,0,2,5.2,949.5,5,2.97,29,7,11,20.5,5,11,4,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,MEDIOS DE PAGO - ADN,9,15,8,14,1,3,3.33,202.5,7,6.88,45,1,12,125.5,0,11,3,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,MEDIOS DE PAGO ADMINISTRADOR,1,4,1,12,5,12,1.64,325.5,3,1.95,34,9,13,48,0,6,6,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,MEDIOS DE PAGO ADQUIRENCIAS,5,9,8,11,2,13,4.91,53.5,6,4.23,44.5,0,1,137.5,3,14,7,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,MEDIOS DE PAGO AUTORIZADOR,9,13,3,4,2,5,0.39,304.5,0,2.66,29,1,12,130.5,4,9,8,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,PAYMENT AUTHORIZATION CO,7,11,5,10,4,11,2.69,664,3,6.64,8,4,7,147,3,11,9,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,PREVENTA DE TARJETA DE CREDITO,8,11,2,8,9,15,0.88,401,2,8.63,39,9,14,13.5,1,3,6,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,PROGRAMA EXPERIENCIAS BBVA (EVERILION),9,12,6,7,7,13,4.99,516,4,5.48,35,0,6,62.5,7,14,9,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,PAYMENTS,TRACKING PAYMENT CO,7,9,10,13,7,9,4.58,935.5,5,7.71,4.5,4,11,48.5,4,14,9,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,VALORES,ALCUADRADO - OYD - ENCUENTA,3,7,4,6,4,13,4.8,55.5,7,9.49,6,1,4,87,9,13,6,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,VALORES,DIALOGO VALORES - CONSULTA,0,8,9,10,6,14,0.89,470,3,5.88,27,9,12,56,4,6,7,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,VALORES,MAKERS FUNDS,5,10,2,6,1,9,4.17,739,2,8.73,35.5,7,9,120.5,9,13,1,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,VALORES,SMARTSUPERVISION,0,7,1,11,0,14,1.45,216.5,9,2.21,13,7,8,155.5,10,12,2,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,CAMARA - CHEQUES Y CHEQUERAS,6,11,8,8,9,14,4.88,312,4,3.44,38,10,13,129.5,5,6,6,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,CDTS,2,8,7,14,5,11,5.82,41,7,4.16,30.5,4,6,26.5,4,5,2,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,CENTRO DE EFECTIVO,3,9,6,14,7,10,1.36,718,2,9.46,48,1,7,76,0,14,0,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,CHEQUES Y CHEQUERAS,6,15,6,10,7,15,2.27,34.5,6,5.23,39.5,9,10,89.5,10,14,9,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,CUENTAS,10,15,1,10,2,9,3.02,710,6,5.26,37.5,6,14,146,3,6,6,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,EMBARGOS,4,5,5,11,3,10,0.97,174,3,5.82,2.5,9,10,26,9,13,2,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,ACCOUNTS,IMAGENES,4,11,3,4,2,3,0.37,613,3,3.99,32.5,1,3,148,2,3,4,13
08/01/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,TRANSFORMACION DE OPERACIONES,NEGOCIACION COND. BACKEND,5,8,4,12,2,7,1.88,179.5,5,4.75,22,2,10,28.5,8,14,6,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,SEGUROS PROCESOS,NOMINA PENSIONADOS - UNICLASS,2,5,8,14,6,10,4.53,930.5,8,4.1,18,7,7,35,0,2,0,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,CUENTAS POR COBRAR,1,3,4,5,4,5,3.2,614.5,3,2.66,43,5,14,40,9,13,1,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,GARANTIAS,2,3,4,9,5,13,0.81,674,2,3.49,1,6,12,45,1,10,5,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,MODULO CONSTRUCTOR,4,13,8,14,8,8,1.2,662,7,3.51,34,6,11,83.5,7,13,3,4
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,PORTAL ASESORES VIVIENDA DIGITAL,3,12,9,12,3,3,3.31,277,1,6.63,27.5,7,11,105.5,4,11,2,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,PORTAL PARA ALIADOS,6,14,7,12,1,8,2.18,63,1,5.8,11.5,6,12,176,8,11,2,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,PRESTAMOS,2,4,1,6,9,12,3.12,65,2,9.62,42.5,7,13,28.5,8,10,10,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,PRESTAMOS AVALES,10,10,9,10,0,1,4.21,322,10,2.03,13,7,7,129,4,11,2,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,PRESTAMOS EMPLEADOS,3,8,2,6,3,5,3.2,468,1,9.59,38,8,13,34,0,15,2,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,SERVICING LIBRANZAS,10,11,1,4,5,7,0.72,97.5,3,1.31,42.5,3,10,0.5,3,6,9,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,LOANS,VALIDAR USUARIO,7,15,2,13,7,15,1.93,816,3,7.11,34.5,3,4,175.5,2,5,1,3
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PERSONAS Y ARQ. HOST,ARQUITECTURA HOST,4,13,2,3,8,15,4.9,637.5,5,5.98,24.5,6,13,83,2,8,5,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PERSONAS Y ARQ. HOST,BASE DE PERSONAS,3,4,1,2,4,13,5.4,60.5,5,8.53,22.5,6,7,139.5,3,5,5,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PERSONAS Y ARQ. HOST,SEGURIDAD Y CONFIDENCIALIDAD HOST,9,10,2,4,1,11,5.18,513,3,4.56,45.5,6,14,148,6,7,6,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PERSONAS Y ARQ. HOST,TABLAS CORPORATIVAS,9,15,5,7,7,11,0.06,173.5,3,2.52,10,8,8,163.5,4,5,2,2
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,BONITA,3,14,1,5,6,12,2.12,682.5,9,7.44,45.5,2,8,93,5,6,3,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,FARO,7,15,7,10,9,13,1.22,766.5,8,2.96,20,2,3,80,9,15,0,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,FIRMA ELECTRONICA,1,1,5,9,10,11,3.34,334.5,0,7.72,20.5,8,14,124,9,9,6,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,FIRMAS VALUADORAS,2,11,2,12,7,9,2.79,480.5,4,9.65,24,9,11,23.5,7,10,10,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,FORMULARIOS BBVA,10,15,8,9,1,2,4.65,207.5,5,8.14,21,2,5,98.5,2,14,7,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,GESTOR DOCUMENTAL,5,9,6,7,9,11,1.88,273.5,5,7.91,50,7,11,7.5,8,13,4,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,GRANNET,5,14,4,5,0,1,5.9,758,6,2.83,39.5,7,9,20,3,13,3,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,HALCON,9,9,3,6,6,8,1.6,508.5,3,9.26,24.5,5,11,36.5,5,9,5,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,KHRONOS EMPRESAS,5,15,8,13,10,13,4.94,477,1,8.59,12.5,7,14,50.5,7,11,5,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,MAILHOST2GW,3,5,9,11,5,11,2.58,566.5,1,5.25,39,0,8,1,6,8,1,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,PAGARE ELECTRONICO,4,15,2,3,4,11,1.82,219,7,3.51,4.5,3,7,80.5,3,14,5,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,PORTAL DE NEGOCIOS BANCARIOS,0,2,2,5,9,14,3.77,286,2,9.96,24.5,2,6,55,0,2,5,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,PREDICCION DE EFECTIVO,1,10,5,6,1,11,1.72,607.5,8,1.39,32.5,8,12,132.5,2,9,6,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,REVISTAS DIGITALES,3,4,9,11,3,15,0.5,502,0,5.46,44.5,2,10,16,6,9,2,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,SIGDOC,9,10,4,13,8,13,2.75,626,9,8.23,19.5,5,8,137.5,10,10,9,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,SYGNUS,1,4,3,11,1,10,3.16,542,8,2.56,23,2,15,58,6,10,0,7
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,UNIDAD APLICATIVA BPMAAS,10,10,7,12,5,7,5.08,210,7,8.17,47.5,7,13,20.5,7,9,6,15
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,PROCESS AUTOMATION,WIMEB,4,13,4,8,0,0,1.59,425.5,4,2.04,32.5,7,14,81,1,13,8,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,VENTAS ASISTIDAS CAP,CAP NUEVO MODELO DE CONTRATACION,0,9,8,15,4,4,5.83,403,6,3.75,33,9,9,165.5,0,1,10,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,VENTAS ASISTIDAS CAP,INFORMA COLOMBIA,2,3,7,12,1,5,5.99,755,2,2.18,21.5,4,12,128,8,9,2,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,AUDITORIA MER,7,8,9,10,1,10,4.33,7,1,4.2,3.5,7,11,60.5,2,11,1,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,AURA,1,10,8,13,8,9,4.14,324,7,8.09,26,8,13,81,9,10,10,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,AURA AUDI GRS,5,5,4,10,6,11,0.41,482.5,1,4.2,19.5,2,15,75,8,15,5,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,CRR (CUSTOMER RISK RATING),1,13,8,11,8,10,2.54,725,8,0.8,9,7,12,133,5,10,4,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,FIRCOSOFT BATCH,8,10,0,0,10,15,5.71,780,7,6.33,13,9,10,4,9,15,5,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,FIRCOSOFT REAL TIME,7,9,7,11,9,9,2.14,259.5,3,2.16,14,6,6,170,10,12,1,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,LITISOFT,4,13,8,14,4,4,0.15,403,6,6.53,46,5,13,10,2,12,4,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,MANTAS  PLD - (MODULO DE PREVENCION SARLAFT),9,13,8,15,1,8,5.13,794,8,7.91,4,4,13,128.5,5,14,7,14
07/01/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,"VALORES, FONDOS INTERNACIONALES, DEPOSITARIA Y ACCIONISTAS",NSCV - DEVOLUCION DE IMPUESTOS DE VALORES,8,10,6,10,8,14,3.63,633.5,8,1.57,25,2,6,3,3,14,4,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,RBA (RISK BASED APPROACH),1,4,5,8,2,14,5.19,250.5,2,3.29,22,1,7,90.5,2,12,6,6
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,RIC,10,14,10,15,7,10,1.03,854.5,3,5.46,23.5,5,13,152.5,4,12,7,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,SAS AML,3,12,1,6,7,14,2.96,686.5,7,4.32,30,9,9,102,1,14,10,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,SIG-PORTAL AUDITORIA,8,12,5,13,10,14,1.43,131,1,1.56,30.5,6,12,92,4,10,7,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,CUMPLIMIENTO & AUDITORIA,SIRO,4,15,2,6,2,9,0.32,577.5,1,7.61,38,8,12,181.5,5,13,2,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,ACCIONISTAS (ADA),6,12,3,3,9,9,4.83,537.5,1,3.72,15.5,9,14,9,2,12,2,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,ATENEA,8,10,8,13,1,10,3.34,728.5,2,7.68,6.5,0,8,186.5,9,13,9,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CARGAS MASIVAS,0,13,6,11,4,14,1.46,635,4,2.44,8,8,8,55,6,6,3,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CONCILIACION,5,13,9,12,1,8,2.11,901.5,1,8.39,18.5,4,8,77,4,6,9,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CONCISO,9,13,9,9,3,9,4.15,533,8,3.49,32,6,8,127.5,6,11,8,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CONTABILIDAD - CONTADORES,0,6,1,2,9,14,5.13,579.5,1,4.76,29,2,12,63.5,0,9,7,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CONTABILIDAD POR OPERACION (QH),1,9,3,6,7,14,1.54,825,6,0.77,45,5,8,176,6,8,8,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CONTROLLER VIEW,3,13,2,7,5,10,0.59,157.5,10,9.53,13,1,15,26,9,14,4,5
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,CUENTAS POR PAGAR,3,13,9,12,9,13,0.74,638.5,2,3.23,11.5,1,9,100,3,10,9,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,GPS,4,14,4,7,7,14,2.15,716.5,8,9.37,38,8,11,134,8,15,7,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,IMPUESTOS,4,12,4,11,9,12,3.42,374.5,9,4.28,11,8,10,182,9,12,8,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,MIS,5,9,5,13,1,12,3.14,637.5,4,3.13,12,4,9,26,1,8,2,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,MODULO CONTROL DE COMISIONES,1,7,6,14,3,5,4.18,54.5,2,6.67,46.5,5,7,24.5,7,9,10,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,NEXCO,8,9,9,12,10,15,5.93,753.5,4,7.36,33.5,5,6,105.5,9,9,9,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,NOTAS CONTABLES,7,10,2,9,5,5,3.51,281.5,6,8.45,18.5,3,9,88,10,12,10,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,SYSDYAN (NO SE UTILIZA),4,14,2,8,7,10,3.49,658,8,7.24,10,0,4,125,10,13,2,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,FINANZAS,XBRL CORVUS,10,11,8,12,5,6,3.69,953,8,7.62,27.5,2,3,45,6,13,5,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,CONTRATACION ELECTRONICA DE EMPLEADOS,5,14,10,11,4,10,0.68,249.5,7,6.45,26.5,2,3,171.5,5,7,9,15
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,E-CAMPUS,9,12,6,15,5,9,0.1,672.5,1,2.06,26,8,10,10,5,11,3,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,GLV - TBM,3,3,1,8,9,13,3.6,808,2,7.98,22,9,14,68.5,9,13,1,2
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,RESERVA DE PUESTOS CO - SOLICITA,7,9,7,14,9,15,2.25,959.5,9,9.42,1.5,1,1,22.5,7,15,8,10
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,SAE INTRANET,3,8,1,11,10,14,0.23,358,7,4.93,6,2,12,169.5,4,15,2,8
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,SAP PAYROLL,1,6,8,8,0,0,0.4,611,2,0.5,26.5,7,13,36,8,8,8,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,SAP SUCCESSFACTORS (EXPERIENCE),7,12,0,11,9,10,5.28,882.5,4,7.01,18.5,8,13,79,4,11,8,9
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,SGO,4,9,9,14,7,15,1.91,571,6,0.51,20,1,5,178,2,9,8,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,TAPNI,3,12,4,9,5,5,0.76,899,1,9.61,44.5,2,6,72,5,8,8,10
08/01/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,"VALORES, FONDOS INTERNACIONALES, DEPOSITARIA Y ACCIONISTAS",NSCV - DEVOLUCION DE IMPUESTOS DE VALORES,3,11,4,8,5,8,3.45,709,9,9.66,31,7,8,99.5,6,9,2,14
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,T&C,WORKDAY,5,9,8,12,2,13,1.39,455.5,4,7.02,8.5,6,13,142.5,9,13,5,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,ANTIFRAUDE,CONSOLAS VERIDAS,6,14,10,11,6,9,2.05,425,4,0.95,32.5,7,14,163,4,13,0,12
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,ANTIFRAUDE,DVS VERIDAS,3,4,5,10,8,9,0.24,109.5,4,7.72,12.5,6,14,64,5,13,3,11
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,ANTIFRAUDE,FEATURE SPACE (ARIC),1,11,9,14,8,13,1.12,428.5,2,1.79,16.5,1,2,169.5,3,6,5,13
08/01/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,ANTIFRAUDE,OLIMPIA,9,11,8,10,5,6,0.01,692,2,5.85,1.5,1,7,43,3,5,9,9
