mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_fichas_rfo_ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,sn2_sn1_medidos,total_vulnerabilidades_high,total_lineas_codigo
08/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,6123,DIGITAL SMEs,2,2,2,2,1,1,2,2,0,8538
08/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,223,INFORMATIONAL,1,1,1,1,1,1,0,1,0,410
08/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,224,CHANNELS,4,4,4,4,43,43,2,4,550,17911834
08/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,225,CORE CROSS,4,4,4,4,21,23,3,4,27,2186092
08/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,20,20,2,2,172,6009531
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,213,METHODS,4,3,3,4,48,48,3,4,0,15053
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,215,TRANSACTIONS ENGINE,2,2,2,2,12,12,0,2,0,3206176
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,217,CREDITS,5,5,5,5,17,17,4,5,0,6205823
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,218,MERCHANTS,2,2,2,2,17,17,0.5,2,16,3218304
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,219,BANXICO,1,1,1,1,5,5,0,1,2,6118313
08/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,221,SUBSCRIPTIONS AND SERVICES,2,2,2,2,1,1,0,2,0,1498956
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,81,WEB,4,3,3,4,30,30,1.5,3,708,3965398
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,83,BRANCHES,8,7,7,8,43,43,4,7,87,10457876
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,84,CRM,10,9,9,10,33,34,8,9,0,930596
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,85,OPEN MARKET,1,1,1,1,2,2,0,1,1,1522316
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,3592,MOBILE RETAIL,2,1,2,2,61,70,1,1,8,4812938
08/25/2025,MEXICO,SYSTEMS ENGINEERING,RETAIL,6538,MULTICHANNEL RETAIL,2,2,2,2,19,19,1,1,0,0
08/25/2025,PERU,DATA,DATAHUB,3730,DATIO CLIENT SOLUTIONS,6,6,5,6,52,52,2.5,5,0,124495
08/25/2025,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,89,89,3,3,1,604590
08/25/2025,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,33,33,3,3,0,36307
08/25/2025,PERU,DATA,DATAHUB,6094,DATIO RIESGOS,4,4,4,4,90,91,3,4,0,183510
08/25/2025,PERU,DATA,DATAHUB,6097,DATIO FINANZAS,6,6,6,6,81,81,5,6,0,212405
08/25/2025,PERU,SYSTEMS,CIB SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,0,0,1,2,76,1213458
08/25/2025,PERU,SYSTEMS,CIB SYSTEMS,5729,CIB PRODUCTS,22,19,19,22,6,7,13,16,763,1774408
08/25/2025,PERU,SYSTEMS,CORE CLIENTS,54,INTERBANK PAYMENTS,11,9,11,11,12,12,6,9,0,1117276
08/25/2025,PERU,SYSTEMS,CORE CLIENTS,376,PEOPLE,7,7,7,7,5,5,4.5,5,0,765988
08/25/2025,PERU,SYSTEMS,CORE CLIENTS,377,ACCOUNTS & DEPOSITS,6,6,6,6,12,13,2.5,3,33,1181143
08/25/2025,PERU,SYSTEMS,CORPORATE,30,COMPLIANCE,11,11,11,11,7,7,7,7,0,743836
08/25/2025,PERU,SYSTEMS,CORPORATE,198,LEGAL,4,4,4,4,2,2,2,3,116,929570
08/25/2025,PERU,SYSTEMS,CORPORATE,199,ENGINEERING,11,10,11,11,0,2,4,5,18,190317
08/25/2025,PERU,SYSTEMS,CORPORATE,200,TALENT & CULTURE,13,13,12,12,6,6,7,8,101,1735646
08/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,62,INSURANCE DISTRIBUTION,2,2,2,2,22,22,1,2,0,1666350
08/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,5311,OTHER CROSS PRODUCTS,7,7,7,7,43,43,5,5,6,2706119
08/25/2025,PERU,SYSTEMS,CROSS SYSTEMS,5360,COMMERCIAL SUPPORT,7,7,7,7,14,14,5,6,418,2305407
08/25/2025,PERU,SYSTEMS,ENTERPRISE,58,ENTERPRISE BANKING CANALES WEB & MOBILE,13,13,12,13,20,22,6.5,9,2554,4272100
08/25/2025,PERU,SYSTEMS,ENTERPRISE,60,ENTERPRISE BRANCH,2,2,2,2,8,8,0,2,24,701010
08/25/2025,PERU,SYSTEMS,ENTERPRISE,329,OPEN BANKING,5,5,5,5,7,7,2,3,0,12470
08/25/2025,PERU,SYSTEMS,FINANCE,80,FINANCE,15,14,15,15,20,24,10,11,122,2804439
08/25/2025,PERU,SYSTEMS,FINANCE,378,ACCOUNTING,8,8,8,8,26,26,4.5,7,47,620717
08/25/2025,PERU,SYSTEMS,LOANS,53,CONSUMER FINANCE,5,5,4,4,10,11,3,3,0,1429481
08/25/2025,PERU,SYSTEMS,LOANS,55,LOANS,6,5,5,6,4,4,4,4,0,25882
08/25/2025,PERU,SYSTEMS,LOANS,6190,LOANS OTHER PRODUCTS,14,6,14,14,10,10,6,7,663,1464781
08/25/2025,PERU,SYSTEMS,PAYMENT METHODS,263,ADQUIRENCIA,2,2,2,2,9,9,1.5,2,0,266404
08/25/2025,PERU,SYSTEMS,PAYMENT METHODS,264,OTHER PAYMENT PRODUCTS & SERVICES,4,4,4,4,7,7,4,4,0,312295
08/25/2025,PERU,SYSTEMS,PAYMENT METHODS,265,ISSUING,2,2,2,2,13,13,1.5,3,0,1979720
08/25/2025,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,3,3,3,3,11,11,0.5,1,0,265128
08/25/2025,PERU,SYSTEMS,RETAIL,94,CRM & DIGITAL MARKETING,2,2,2,2,1,1,2,2,0,142144
08/25/2025,PERU,SYSTEMS,RETAIL,180,MOBILE CHANNELS,9,8,9,9,54,55,6,7,0,1271511
08/25/2025,PERU,SYSTEMS,RETAIL,181,CONTACT CENTER,4,3,1,2,1,1,2,3,27,649173
08/25/2025,PERU,SYSTEMS,RETAIL,182,AGENTES CORRESPONSALES,3,3,3,3,1,1,0.5,1,2533,1338122
08/25/2025,PERU,SYSTEMS,RETAIL,183,ATMS Y AUTOSERVICIOS,6,6,6,6,1,1,2,2,0,1544082
08/25/2025,PERU,SYSTEMS,RETAIL,184,BRANCHES & SALES ADVISORY,15,15,15,15,4,5,8.5,10,415,839477
08/25/2025,PERU,SYSTEMS,RETAIL,185,WEB Y PORTALES,6,6,6,6,1,1,2.5,4,0,1582671
08/25/2025,PERU,SYSTEMS,RISK,39,RISKS,20,20,6,20,32,33,15,17,259,3178398
08/25/2025,PERU,SYSTEMS,RISK,393,COLLECTIONS,6,5,5,5,14,14,3.5,5,0,224837
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
08/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
08/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,CONTENT MANAGEMENT,288,CONTENT MANAGEMENT,7,7,9,9,0,0,4,6,812,11358739
08/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DATA & ANALYTICS,170,DATA & ANALYTICS,3,3,4,4,0,0,3,5,1,189491
08/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DIGITAL ASSETS,6576,DIGITAL ASSETS,0,0,1,1,0,0,1,1,0,202043
08/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,OPTIMIZATION & FUNNEL HEALTH,32,OPTIMIZATION & FUNNEL HEALTH,10,10,3,4,0,0,7,9,0,294289
08/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,TRAFFIC GENERATION & MARKETING AUTOMATION,339,TRAFFIC GENERATION & MARKETING AUTOMATION,0,0,2,2,0,0,2,3,0,40369
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,,7028,US GWA,0,0,0,3,0,0,0,1,0,0
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,AM&GW,6250,AM&GW,1,1,1,1,0,0,0,1,40,2918478
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - INFRA MULTICANAL,292,INFRAESTRUCTURA MULTICANAL - RETAIL,0,0,1,1,0,0,1,1,0,582428
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - MOBILE,287,PLATAFORMA RETAIL - MOBILE,3,2,7,10,0,0,5,9,40,11824477
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,439,GP2 - HORUS,1,1,1,1,0,0,0,0,0,4827
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,440,GP2 - TOHU,2,1,2,2,0,0,1,1,0,33204
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,441,GP2 - BCEA,1,1,1,1,0,0,0,0,0,0
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,4964,PLATAFORMA ADQUIRENCIA,0,0,3,3,0,0,3,3,0,184280
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,7165,PLATAFORMA EMISION,0,0,1,2,0,0,2,2,0,31238
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL-PRESCRIPTION BUSINESS,53,CONSUMER FINANCE,0,0,1,3,0,0,2,3,0,5426
08/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,0,0,1,1,0,164313
08/25/2025,URUGUAY,INGENIERIA & DATA,DE #ONE DATAHUB URUGUAY,5685,ENGINEERING & DATA,1,1,1,1,0,0,0,1,0,0
08/25/2025,URUGUAY,SYSTEMS ENGINEERING,,224,CHANNELS,17,1,3,17,19,20,7.5,12,2577,8480519
08/25/2025,URUGUAY,SYSTEMS ENGINEERING,,350,CROSS SYSTEMS,3,1,3,3,0,0,2,2,4,14655
08/25/2025,URUGUAY,SYSTEMS ENGINEERING,,4801,CFE,11,1,1,11,0,0,1,3,0,14696
08/25/2025,URUGUAY,SYSTEMS ENGINEERING,,5117,CORE BANKING,19,2,17,19,14,16,7.5,9,0,1149442
08/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,0,0,1,2,0,2903235
08/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,298,RISK,15,15,16,16,0,0,5,9,0,2831735
08/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,299,BANKING CREDIT PRODUCTS,6,6,6,6,0,0,1,4,0,0
08/25/2025,VENEZUELA,SYSTEMS,CHANNELS,153,BRANCH,6,6,6,6,0,0,3,3,12,1694158
08/25/2025,VENEZUELA,SYSTEMS,CHANNELS,269,OTHER WEB & CC,16,16,13,13,0,0,6,10,2028,3122740
08/25/2025,VENEZUELA,SYSTEMS,CHANNELS,270,ENTERPRISE WEB & MOBILE,13,13,13,13,0,0,1,4,858,2201903
08/25/2025,VENEZUELA,SYSTEMS,CHANNELS,271,RETAIL WEB & MOBILE,8,8,8,8,0,0,1,4,129,2142074
08/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,80,FINANCE,17,17,17,17,0,0,0,4,0,0
08/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,200,TALENT & CULTURE,9,9,9,9,0,0,0,2,0,1494659
08/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,290,COMPLIANCE & DATA,11,11,10,10,0,0,2,4,0,324250
08/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,291,INTRANET,7,7,6,7,0,0,4,4,0,14861410
08/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,54,INTERBANK PAYMENTS,8,8,8,8,0,0,1,4,0,2284326
08/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,169,ACCOUNTS,5,5,5,5,0,0,2,2,0,12885
08/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,350,CROSS SYSTEMS,13,13,13,13,0,0,6,9,0,1758746
08/25/2025,VENEZUELA,SYSTEMS,PAYMENT,201,ISSUING(EMISOR/AUTORIZADOR),4,4,4,4,0,0,1,1,0,20640
08/25/2025,VENEZUELA,SYSTEMS,PAYMENT,202,MERCHANTS ACQUIARING,4,4,4,4,0,0,2,2,0,0
08/25/2025,VENEZUELA,SYSTEMS,PAYMENT,203,OTHERS PAYMENTS,6,6,6,6,0,0,4,4,0,0
09/25/2025,ARGENTINA,INGENIERIA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,64,67,1,1,0,59858
09/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,28456
09/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,34679
09/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,38,38,1,1,0,61529
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,0,0,3,4,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,0,0,0,1,0,39538
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,0,0,1,2,0,36389
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,0,0,0,0,0,0,1,2,0,9329
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,2,2,2,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,381,EB02 ENTERPRISE MOBILE / MOVILES EMPRESAS,1,1,0,1,0,0,0,0,17,360221
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,382,EB01 ENTERPRISE WEB / WEB EMPRESAS,4,4,1,4,0,0,0,1,0,1244499
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,1,1,0,0,0,26630
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4651,EB03 CANALES EMPRESAS,5,5,5,5,0,0,2,3,0,16363
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5963,AR43 OPEN BANKING EMPRESAS,1,1,1,1,1,1,1,1,0,568
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5964,AR42 ETPB,1,1,1,1,1,1,1,1,0,2255
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6478,AR44 PLATAFORMA SENDA ARG,5,5,3,5,13,13,2,2,0,40272
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6479,AR45 HELP DESK ARG,1,1,0,1,0,0,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6696,AR46 GEMA ARG,2,1,0,2,6,6,0,0,0,50326
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,140,AR28 PAGOS Y COBROS,10,10,6,10,7,7,9,10,0,36867
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,141,AR27 GESTION DE CHEQUES,1,1,1,1,0,0,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,142,PE01 PENSIONS,9,8,9,9,0,0,5,5,0,108363
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7624,AR53 PAGOS NOMINAS / CONVENIOS,5,5,5,5,3,3,4,4,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7625,AR50 EFECTOS,1,1,1,1,5,5,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7626,AR51 ECHEQ / FCEM,2,2,2,2,1,1,1,1,0,63239
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,435,AR16 COMERCIO EXTERIOR,4,4,3,4,2,2,4,4,0,6002
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,7623,AR49 EXTRANJERO,5,5,5,5,7,7,3,3,0,4805
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,332,AR21 SERVICIOS CORE FINANCIEROS,5,4,4,5,8,8,4,4,0,1826
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,333,AR20 LOANS / PRESTAMOS,3,3,3,3,0,0,3,3,0,3038
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,334,AR25 PEOPLE NEXTGEN,2,2,2,2,10,10,0,1,0,87801
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,335,AR24 PEOPLE LEGACY,4,4,4,4,2,2,2,3,0,266699
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,336,AR22 ACCOUNTS & DEPOSITS / CUENTAS,10,10,10,10,7,7,7,9,0,124604
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,337,AR23 PEOPLE SERVICING,5,5,5,5,3,3,3,3,0,197080
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,338,AR26 SERVICIOS PASIVOS,6,6,6,6,8,8,5,6,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,186,CF06 FINANCE / FINANZAS,13,13,13,13,9,9,6,6,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,187,CF07 PROCUREMENT,6,6,6,6,3,3,2,3,0,110142
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,189,AR36 LOCAL SERVICES,9,9,8,9,0,0,2,4,3,603337
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,190,CF02 COMPLIANCE,7,7,7,7,3,3,1,3,81,339933
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,191,CF03 LEGAL,1,1,1,1,2,2,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,192,AR19 DIGITALIZACION DE IMAGENES,3,3,3,3,4,4,1,2,0,80630
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,193,AR18 AUTOMATIZACION DE PROCESO,1,1,1,1,7,7,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,194,AR17 ENGINEERING SERVICES,13,13,10,13,3,3,4,4,0,312092
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,195,CF01 TALENT & CULTURA,17,17,13,13,0,0,2.5,7,63,986731
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,409,AR06 COBRANZAS EMISION TC,4,4,4,4,6,6,4,4,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,410,AR11 ABM,2,2,2,2,1,1,1,1,0,12056
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,412,RB04 ATM /CAJEROS AUTOMATICOS,1,1,1,1,0,0,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,413,AR07 TARJETA DE DEBITO,1,1,1,1,2,2,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,414,AR12 CONTABILIDAD TC,3,3,1,3,6,6,3,3,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,418,AR10 IMPUESTOS TC,2,2,2,2,0,0,2,2,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,7622,AR48 DISTRIBUCION DE PRODUCTO,2,2,2,2,0,0,1,2,0,14407
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,433,CIB04 GLOBAL MARKET,4,4,4,4,11,11,1,2,0,14797
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7605,CIB07 ASSET MANAGEMENT,4,4,4,4,8,8,2,2,0,2286
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7608,CIB05 OPERATION DATA,1,1,1,1,16,16,1,2,0,52784
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7610,CIB06 ALYC,1,1,1,1,11,11,1,2,0,762
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,136,RB05 RETAIL CONTACT CENTER / CONTACT CENTER PARTICULARES,7,5,6,7,0,0,5,5,0,116521
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,137,AR34 GESTION SUCURSALES y RECLAMOS,2,2,2,2,23,23,1,2,24,241173
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,139,AR01 AUTOSERVICIOS SUCURSALES,4,4,3,4,0,0,4,4,0,232694
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,4,4,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,5854,AR41 TRAFFIC GENERATION & MARKETING AUTOMATION,1,1,1,1,0,0,1,1,2,13547
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,7602,AR30 TESORO y CAJA,2,2,2,2,0,0,1,2,3,429595
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MOTOR AGRO,8004,AR08 AGRO,0,0,0,0,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MOTOR AGRO,8004,AR08 AGRO,0,0,0,0,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,5193,AR39 PRESTAMOS PERSONALES,5,5,4,5,0,0,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,5473,AR55 PRESTAMOS PRENDARIOS CANALES INTERNAOS,3,3,3,3,5,5,3,3,194,109156
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,7145,AR03 PRESTAMOS HIPOTECARIOS CANALES INTERNAOS,1,1,1,1,7,7,0,1,0,378
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,PRODUCTOS RETAIL,7935,AR54 PRESTAMOS HIPOTECARIOS CANALES DIGITALES,3,3,0,3,1,1,3,3,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,RIESGOS MAYORISTAS,188,CF05 RISKS / RIESGOS MAYORISTA,14,14,14,14,22,22,11,11,0,92904
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,STAFFING Y METODOLOGIA,149,AR35 BRANCHES / OFICINAS OPERATORIA,3,3,3,3,0,0,1,1,209,336433
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,72,IN01 INSURANCE DISTRIBUTION/CHANNELS WEB,6,5,0,6,0,0,1.5,2,0,3167461
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,73,AR14 INSURANCE SERVICES,3,3,3,3,0,0,2,2,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,74,AR13 INSURANCE DISTRIBUTION/CHANNELS CORE,5,5,5,5,0,0,1,1,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7632,AM05 CONSUMER FINANCE,12,12,12,12,6,6,7,9,41,455282
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7633,AM03 CONSUMER FINANCE,5,5,5,5,3,3,0.5,1,0,279828
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7634,AM04 CONSUMER FINANCE,6,6,5,6,0,0,0,1,0,474472
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6213,TRANSFORMACION NEXGEN,1,0,1,1,0,0,0,1,0,232419
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6778,PROCESS SYSTEMS ARG,0,0,0,0,0,0,1,2,0,7385
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6860,DEVOPS AR,2,2,2,2,0,0,0,2,0,747214
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,8070,SDLC / SSDLC,1,0,0,1,0,0,0,0,0,0
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5194,RB06 NECESIDADES DIGITALES,2,2,2,2,0,0,0,1,99,323873
09/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5195,AR31 PAQUETES Y TARJETAS,4,4,4,4,5,5,0,1,0,0
